"candidate_id","station","question_id","score","max_score","examiner_id"
"C0036","06 Communication","S06-Q1",0,4,"E05"
"C0036","06 Communication","S06-Q2",0,4,"E02"
"C0036","06 Communication","S06-Q3",0,4,"E08"
"C0036","06 Communication","S06-Q4",1,4,"E03"
"C0036","06 Communication","S06-Q5",1,4,"E07"
"C0036","07 Prescribing","S07-Q1",0,4,"E10"
"C0036","07 Prescribing","S07-Q2",0,4,"E12"
"C0036","07 Prescribing","S07-Q3",0,4,"E09"
"C0036","07 Prescribing","S07-Q4",2,4,"E08"
"C0036","07 Prescribing","S07-Q5",2,4,"E08"
"C0036","08 Data Interp","S08-Q1",2,4,"E04"
"C0036","08 Data Interp","S08-Q2",0,4,"E03"
"C0036","08 Data Interp","S08-Q3",0,4,"E05"
"C0036","08 Data Interp","S08-Q4",1,4,"E10"
"C0036","08 Data Interp","S08-Q5",0,4,"E10"
"C0036","09 Practical Skills","S09-Q1",1,4,"E06"
"C0036","09 Practical Skills","S09-Q2",0,4,"E03"
"C0036","09 Practical Skills","S09-Q3",0,4,"E03"
"C0036","09 Practical Skills","S09-Q4",2,4,"E06"
"C0036","09 Practical Skills","S09-Q5",1,4,"E12"
"C0036","10 Ethics","S10-Q1",0,4,"E12"
"C0036","10 Ethics","S10-Q2",2,4,"E11"
"C0036","10 Ethics","S10-Q3",0,4,"E09"
"C0036","10 Ethics","S10-Q4",1,4,"E07"
"C0036","10 Ethics","S10-Q5",1,4,"E02"
"C0037","01 History Taking","S01-Q1",3,4,"E05"
"C0037","01 History Taking","S01-Q2",0,4,"E03"
"C0037","01 History Taking","S01-Q3",1,4,"E05"
"C0037","01 History Taking","S01-Q4",2,4,"E11"
"C0037","01 History Taking","S01-Q5",2,4,"E09"
"C0037","02 Cardio Exam","S02-Q1",3,4,"E02"
"C0037","02 Cardio Exam","S02-Q2",2,4,"E07"
"C0037","02 Cardio Exam","S02-Q3",2,4,"E07"
"C0037","02 Cardio Exam","S02-Q4",3,4,"E12"
"C0037","02 Cardio Exam","S02-Q5",4,4,"E02"
"C0037","03 Resp Exam","S03-Q1",1,4,"E06"
"C0037","03 Resp Exam","S03-Q2",3,4,"E06"
"C0037","03 Resp Exam","S03-Q3",3,4,"E07"
"C0037","03 Resp Exam","S03-Q4",0,4,"E10"
"C0037","03 Resp Exam","S03-Q5",1,4,"E06"
"C0037","04 Abdo Exam","S04-Q1",2,4,"E04"
"C0037","04 Abdo Exam","S04-Q2",0,4,"E01"
"C0037","04 Abdo Exam","S04-Q3",0,4,"E03"
"C0037","04 Abdo Exam","S04-Q4",2,4,"E12"
"C0037","04 Abdo Exam","S04-Q5",1,4,"E03"
"C0037","05 Neuro Exam","S05-Q1",3,4,"E10"
"C0037","05 Neuro Exam","S05-Q2",1,4,"E07"
"C0037","05 Neuro Exam","S05-Q3",2,4,"E04"
"C0037","05 Neuro Exam","S05-Q4",2,4,"E02"
"C0037","05 Neuro Exam","S05-Q5",2,4,"E05"
"C0037","06 Communication","S06-Q1",1,4,"E11"
"C0037","06 Communication","S06-Q2",2,4,"E09"
"C0037","06 Communication","S06-Q3",1,4,"E08"
"C0037","06 Communication","S06-Q4",0,4,"E11"
"C0037","06 Communication","S06-Q5",2,4,"E01"
"C0037","07 Prescribing","S07-Q1",1,4,"E09"
"C0037","07 Prescribing","S07-Q2",3,4,"E07"
"C0037","07 Prescribing","S07-Q3",0,4,"E02"
"C0037","07 Prescribing","S07-Q4",3,4,"E07"
"C0037","07 Prescribing","S07-Q5",2,4,"E03"
"C0037","08 Data Interp","S08-Q1",1,4,"E06"
"C0037","08 Data Interp","S08-Q2",1,4,"E01"
"C0037","08 Data Interp","S08-Q3",0,4,"E05"
"C0037","08 Data Interp","S08-Q4",0,4,"E02"
"C0037","08 Data Interp","S08-Q5",2,4,"E09"
"C0037","09 Practical Skills","S09-Q1",0,4,"E08"
"C0037","09 Practical Skills","S09-Q2",3,4,"E08"
"C0037","09 Practical Skills","S09-Q3",0,4,"E06"
"C0037","09 Practical Skills","S09-Q4",0,4,"E10"
"C0037","09 Practical Skills","S09-Q5",3,4,"E07"
"C0037","10 Ethics","S10-Q1",0,4,"E01"
"C0037","10 Ethics","S10-Q2",1,4,"E01"
"C0037","10 Ethics","S10-Q3",1,4,"E04"
"C0037","10 Ethics","S10-Q4",1,4,"E03"
"C0037","10 Ethics","S10-Q5",1,4,"E05"
"C0038","01 History Taking","S01-Q1",1,4,"E12"
"C0038","01 History Taking","S01-Q2",3,4,"E06"
"C0038","01 History Taking","S01-Q3",1,4,"E02"
"C0038","01 History Taking","S01-Q4",2,4,"E01"
"C0038","01 History Taking","S01-Q5",1,4,"E06"
"C0038","02 Cardio Exam","S02-Q1",1,4,"E06"
"C0038","02 Cardio Exam","S02-Q2",2,4,"E05"
"C0038","02 Cardio Exam","S02-Q3",3,4,"E03"
"C0038","02 Cardio Exam","S02-Q4",1,4,"E12"
"C0038","02 Cardio Exam","S02-Q5",1,4,"E11"
"C0038","03 Resp Exam","S03-Q1",1,4,"E11"
"C0038","03 Resp Exam","S03-Q2",2,4,"E11"
"C0038","03 Resp Exam","S03-Q3",0,4,"E08"
"C0038","03 Resp Exam","S03-Q4",0,4,"E07"
"C0038","03 Resp Exam","S03-Q5",0,4,"E06"
"C0038","04 Abdo Exam","S04-Q1",3,4,"E11"
"C0038","04 Abdo Exam","S04-Q2",3,4,"E11"
"C0038","04 Abdo Exam","S04-Q3",1,4,"E12"
"C0038","04 Abdo Exam","S04-Q4",1,4,"E09"
"C0038","04 Abdo Exam","S04-Q5",1,4,"E08"
"C0038","05 Neuro Exam","S05-Q1",1,4,"E12"
"C0038","05 Neuro Exam","S05-Q2",3,4,"E04"
"C0038","05 Neuro Exam","S05-Q3",0,4,"E03"
"C0038","05 Neuro Exam","S05-Q4",0,4,"E04"
"C0038","05 Neuro Exam","S05-Q5",1,4,"E10"
"C0038","06 Communication","S06-Q1",1,4,"E12"
"C0038","06 Communication","S06-Q2",0,4,"E10"
"C0038","06 Communication","S06-Q3",3,4,"E11"
"C0038","06 Communication","S06-Q4",0,4,"E12"
"C0038","06 Communication","S06-Q5",2,4,"E02"
"C0038","07 Prescribing","S07-Q1",2,4,"E08"
"C0038","07 Prescribing","S07-Q2",2,4,"E11"
"C0038","07 Prescribing","S07-Q3",0,4,"E12"
"C0038","07 Prescribing","S07-Q4",1,4,"E02"
"C0038","07 Prescribing","S07-Q5",0,4,"E09"
"C0038","08 Data Interp","S08-Q1",2,4,"E05"
"C0038","08 Data Interp","S08-Q2",1,4,"E02"
"C0038","08 Data Interp","S08-Q3",0,4,"E08"
"C0038","08 Data Interp","S08-Q4",1,4,"E06"
"C0038","08 Data Interp","S08-Q5",2,4,"E08"
"C0038","09 Practical Skills","S09-Q1",1,4,"E12"
"C0038","09 Practical Skills","S09-Q2",2,4,"E04"
"C0038","09 Practical Skills","S09-Q3",1,4,"E01"
"C0038","09 Practical Skills","S09-Q4",2,4,"E10"
"C0038","09 Practical Skills","S09-Q5",1,4,"E04"
"C0038","10 Ethics","S10-Q1",1,4,"E08"
"C0038","10 Ethics","S10-Q2",0,4,"E05"
"C0038","10 Ethics","S10-Q3",1,4,"E07"
"C0038","10 Ethics","S10-Q4",1,4,"E03"
"C0038","10 Ethics","S10-Q5",0,4,"E05"
"C0039","01 History Taking","S01-Q1",2,4,"E11"
"C0039","01 History Taking","S01-Q2",2,4,"E09"
"C0039","01 History Taking","S01-Q3",0,4,"E09"
"C0039","01 History Taking","S01-Q4",1,4,"E06"
"C0039","01 History Taking","S01-Q5",0,4,"E07"
"C0039","02 Cardio Exam","S02-Q1",0,4,"E07"
"C0039","02 Cardio Exam","S02-Q2",1,4,"E10"
"C0039","02 Cardio Exam","S02-Q3",0,4,"E08"
"C0039","02 Cardio Exam","S02-Q4",1,4,"E12"
"C0039","02 Cardio Exam","S02-Q5",0,4,"E11"
"C0039","03 Resp Exam","S03-Q1",1,4,"E08"
"C0039","03 Resp Exam","S03-Q2",0,4,"E07"
"C0039","03 Resp Exam","S03-Q3",0,4,"E03"
"C0039","03 Resp Exam","S03-Q4",1,4,"E06"
"C0039","03 Resp Exam","S03-Q5",0,4,"E06"
"C0039","04 Abdo Exam","S04-Q1",0,4,"E09"
"C0039","04 Abdo Exam","S04-Q2",1,4,"E12"
"C0039","04 Abdo Exam","S04-Q3",0,4,"E03"
"C0039","04 Abdo Exam","S04-Q4",0,4,"E08"
"C0039","04 Abdo Exam","S04-Q5",2,4,"E02"
"C0039","05 Neuro Exam","S05-Q1",0,4,"E05"
"C0039","05 Neuro Exam","S05-Q2",2,4,"E07"
"C0039","05 Neuro Exam","S05-Q3",0,4,"E09"
"C0039","05 Neuro Exam","S05-Q4",1,4,"E05"
"C0039","05 Neuro Exam","S05-Q5",1,4,"E03"
"C0039","06 Communication","S06-Q1",1,4,"E05"
"C0039","06 Communication","S06-Q2",1,4,"E04"
"C0039","06 Communication","S06-Q3",0,4,"E05"
"C0039","06 Communication","S06-Q4",0,4,"E11"
"C0039","06 Communication","S06-Q5",0,4,"E11"
"C0039","07 Prescribing","S07-Q1",0,4,"E01"
"C0039","07 Prescribing","S07-Q2",2,4,"E08"
"C0039","07 Prescribing","S07-Q3",0,4,"E01"
"C0039","07 Prescribing","S07-Q4",0,4,"E06"
"C0039","07 Prescribing","S07-Q5",0,4,"E08"
"C0039","08 Data Interp","S08-Q1",0,4,"E07"
"C0039","08 Data Interp","S08-Q2",0,4,"E11"
"C0039","08 Data Interp","S08-Q3",0,4,"E03"
"C0039","08 Data Interp","S08-Q4",0,4,"E10"
"C0039","08 Data Interp","S08-Q5",0,4,"E07"
"C0039","09 Practical Skills","S09-Q1",0,4,"E08"
"C0039","09 Practical Skills","S09-Q2",2,4,"E04"
"C0039","09 Practical Skills","S09-Q3",0,4,"E06"
"C0039","09 Practical Skills","S09-Q4",0,4,"E05"
"C0039","09 Practical Skills","S09-Q5",0,4,"E08"
"C0039","10 Ethics","S10-Q1",1,4,"E03"
"C0039","10 Ethics","S10-Q2",2,4,"E11"
"C0039","10 Ethics","S10-Q3",1,4,"E01"
"C0039","10 Ethics","S10-Q4",0,4,"E05"
"C0039","10 Ethics","S10-Q5",0,4,"E07"
"C0040","01 History Taking","S01-Q1",2,4,"E06"
"C0040","01 History Taking","S01-Q2",2,4,"E10"
"C0040","01 History Taking","S01-Q3",4,4,"E02"
"C0040","01 History Taking","S01-Q4",4,4,"E03"
"C0040","01 History Taking","S01-Q5",3,4,"E02"
"C0040","02 Cardio Exam","S02-Q1",1,4,"E12"
"C0040","02 Cardio Exam","S02-Q2",3,4,"E06"
"C0040","02 Cardio Exam","S02-Q3",4,4,"E03"
"C0040","02 Cardio Exam","S02-Q4",2,4,"E10"
"C0040","02 Cardio Exam","S02-Q5",2,4,"E11"
"C0040","03 Resp Exam","S03-Q1",2,4,"E12"
"C0040","03 Resp Exam","S03-Q2",1,4,"E07"
"C0040","03 Resp Exam","S03-Q3",3,4,"E10"
"C0040","03 Resp Exam","S03-Q4",0,4,"E01"
"C0040","03 Resp Exam","S03-Q5",2,4,"E07"
"C0040","04 Abdo Exam","S04-Q1",2,4,"E01"
"C0040","04 Abdo Exam","S04-Q2",2,4,"E10"
"C0040","04 Abdo Exam","S04-Q3",1,4,"E01"
"C0040","04 Abdo Exam","S04-Q4",4,4,"E02"
"C0040","04 Abdo Exam","S04-Q5",3,4,"E10"
"C0040","05 Neuro Exam","S05-Q1",1,4,"E11"
"C0040","05 Neuro Exam","S05-Q2",4,4,"E05"
"C0040","05 Neuro Exam","S05-Q3",2,4,"E12"
"C0040","05 Neuro Exam","S05-Q4",2,4,"E12"
"C0040","05 Neuro Exam","S05-Q5",1,4,"E11"
"C0040","06 Communication","S06-Q1",3,4,"E04"
"C0040","06 Communication","S06-Q2",3,4,"E11"
"C0040","06 Communication","S06-Q3",1,4,"E09"
"C0040","06 Communication","S06-Q4",1,4,"E11"
"C0040","06 Communication","S06-Q5",1,4,"E03"
"C0040","07 Prescribing","S07-Q1",2,4,"E12"
"C0040","07 Prescribing","S07-Q2",2,4,"E11"
"C0040","07 Prescribing","S07-Q3",0,4,"E02"
"C0040","07 Prescribing","S07-Q4",3,4,"E04"
"C0040","07 Prescribing","S07-Q5",2,4,"E08"
"C0040","08 Data Interp","S08-Q1",3,4,"E03"
"C0040","08 Data Interp","S08-Q2",3,4,"E05"
"C0040","08 Data Interp","S08-Q3",2,4,"E04"
"C0040","08 Data Interp","S08-Q4",2,4,"E12"
"C0040","08 Data Interp","S08-Q5",1,4,"E05"
"C0040","09 Practical Skills","S09-Q1",2,4,"E03"
"C0040","09 Practical Skills","S09-Q2",2,4,"E01"
"C0040","09 Practical Skills","S09-Q3",0,4,"E08"
"C0040","09 Practical Skills","S09-Q4",1,4,"E04"
"C0040","09 Practical Skills","S09-Q5",1,4,"E03"
"C0040","10 Ethics","S10-Q1",2,4,"E12"
"C0040","10 Ethics","S10-Q2",4,4,"E10"
"C0040","10 Ethics","S10-Q3",0,4,"E10"
"C0040","10 Ethics","S10-Q4",3,4,"E04"
"C0040","10 Ethics","S10-Q5",3,4,"E11"
"C0041","01 History Taking","S01-Q1",1,4,"E04"
"C0041","01 History Taking","S01-Q2",1,4,"E02"
"C0041","01 History Taking","S01-Q3",2,4,"E08"
"C0041","01 History Taking","S01-Q4",3,4,"E10"
"C0041","01 History Taking","S01-Q5",2,4,"E04"
"C0041","02 Cardio Exam","S02-Q1",3,4,"E09"
"C0041","02 Cardio Exam","S02-Q2",1,4,"E01"
"C0041","02 Cardio Exam","S02-Q3",2,4,"E03"
"C0041","02 Cardio Exam","S02-Q4",2,4,"E08"
"C0041","02 Cardio Exam","S02-Q5",3,4,"E01"
"C0041","03 Resp Exam","S03-Q1",2,4,"E01"
"C0041","03 Resp Exam","S03-Q2",3,4,"E10"
"C0041","03 Resp Exam","S03-Q3",1,4,"E12"
"C0041","03 Resp Exam","S03-Q4",1,4,"E07"
"C0041","03 Resp Exam","S03-Q5",1,4,"E12"
"C0041","04 Abdo Exam","S04-Q1",3,4,"E08"
"C0041","04 Abdo Exam","S04-Q2",3,4,"E12"
"C0041","04 Abdo Exam","S04-Q3",1,4,"E01"
"C0041","04 Abdo Exam","S04-Q4",3,4,"E08"
"C0041","04 Abdo Exam","S04-Q5",3,4,"E04"
"C0041","05 Neuro Exam","S05-Q1",3,4,"E12"
"C0041","05 Neuro Exam","S05-Q2",2,4,"E09"
"C0041","05 Neuro Exam","S05-Q3",2,4,"E04"
"C0041","05 Neuro Exam","S05-Q4",4,4,"E09"
"C0041","05 Neuro Exam","S05-Q5",4,4,"E12"
"C0041","06 Communication","S06-Q1",0,4,"E09"
"C0041","06 Communication","S06-Q2",1,4,"E08"
"C0041","06 Communication","S06-Q3",2,4,"E05"
"C0041","06 Communication","S06-Q4",2,4,"E07"
"C0041","06 Communication","S06-Q5",2,4,"E12"
"C0041","07 Prescribing","S07-Q1",3,4,"E01"
"C0041","07 Prescribing","S07-Q2",1,4,"E02"
"C0041","07 Prescribing","S07-Q3",1,4,"E12"
"C0041","07 Prescribing","S07-Q4",1,4,"E12"
"C0041","07 Prescribing","S07-Q5",3,4,"E06"
"C0041","08 Data Interp","S08-Q1",2,4,"E08"
"C0041","08 Data Interp","S08-Q2",0,4,"E11"
"C0041","08 Data Interp","S08-Q3",3,4,"E05"
"C0041","08 Data Interp","S08-Q4",2,4,"E11"
"C0041","08 Data Interp","S08-Q5",0,4,"E05"
"C0041","09 Practical Skills","S09-Q1",2,4,"E04"
"C0041","09 Practical Skills","S09-Q2",3,4,"E06"
"C0041","09 Practical Skills","S09-Q3",1,4,"E09"
"C0041","09 Practical Skills","S09-Q4",1,4,"E03"
"C0041","09 Practical Skills","S09-Q5",2,4,"E01"
"C0041","10 Ethics","S10-Q1",1,4,"E12"
"C0041","10 Ethics","S10-Q2",1,4,"E03"
"C0041","10 Ethics","S10-Q3",0,4,"E02"
"C0041","10 Ethics","S10-Q4",2,4,"E02"
"C0041","10 Ethics","S10-Q5",1,4,"E02"
"C0042","01 History Taking","S01-Q1",4,4,"E12"
"C0042","01 History Taking","S01-Q2",2,4,"E02"
"C0042","01 History Taking","S01-Q3",2,4,"E05"
"C0042","01 History Taking","S01-Q4",2,4,"E06"
"C0042","01 History Taking","S01-Q5",3,4,"E07"
"C0042","02 Cardio Exam","S02-Q1",1,4,"E05"
"C0042","02 Cardio Exam","S02-Q2",1,4,"E05"
"C0042","02 Cardio Exam","S02-Q3",2,4,"E10"
"C0042","02 Cardio Exam","S02-Q4",2,4,"E02"
"C0042","02 Cardio Exam","S02-Q5",2,4,"E11"
"C0042","03 Resp Exam","S03-Q1",1,4,"E03"
"C0042","03 Resp Exam","S03-Q2",2,4,"E08"
"C0042","03 Resp Exam","S03-Q3",4,4,"E12"
"C0042","03 Resp Exam","S03-Q4",2,4,"E07"
"C0042","03 Resp Exam","S03-Q5",1,4,"E03"
"C0042","04 Abdo Exam","S04-Q1",1,4,"E11"
"C0042","04 Abdo Exam","S04-Q2",2,4,"E09"
"C0042","04 Abdo Exam","S04-Q3",0,4,"E01"
"C0042","04 Abdo Exam","S04-Q4",2,4,"E09"
"C0042","04 Abdo Exam","S04-Q5",1,4,"E09"
"C0042","05 Neuro Exam","S05-Q1",2,4,"E09"
"C0042","05 Neuro Exam","S05-Q2",0,4,"E01"
"C0042","05 Neuro Exam","S05-Q3",0,4,"E04"
"C0042","05 Neuro Exam","S05-Q4",1,4,"E05"
"C0042","05 Neuro Exam","S05-Q5",2,4,"E08"
"C0042","06 Communication","S06-Q1",1,4,"E02"
"C0042","06 Communication","S06-Q2",0,4,"E10"
"C0042","06 Communication","S06-Q3",3,4,"E02"
"C0042","06 Communication","S06-Q4",2,4,"E10"
"C0042","06 Communication","S06-Q5",4,4,"E07"
"C0042","07 Prescribing","S07-Q1",3,4,"E01"
"C0042","07 Prescribing","S07-Q2",3,4,"E07"
"C0042","07 Prescribing","S07-Q3",0,4,"E06"
"C0042","07 Prescribing","S07-Q4",1,4,"E04"
"C0042","07 Prescribing","S07-Q5",3,4,"E06"
"C0042","08 Data Interp","S08-Q1",3,4,"E06"
"C0042","08 Data Interp","S08-Q2",1,4,"E04"
"C0042","08 Data Interp","S08-Q3",1,4,"E11"
"C0042","08 Data Interp","S08-Q4",1,4,"E08"
"C0042","08 Data Interp","S08-Q5",1,4,"E06"
"C0042","09 Practical Skills","S09-Q1",1,4,"E12"
"C0042","09 Practical Skills","S09-Q2",0,4,"E04"
"C0042","09 Practical Skills","S09-Q3",4,4,"E05"
"C0042","09 Practical Skills","S09-Q4",1,4,"E02"
"C0042","09 Practical Skills","S09-Q5",0,4,"E07"
"C0042","10 Ethics","S10-Q1",2,4,"E04"
"C0042","10 Ethics","S10-Q2",2,4,"E09"
"C0042","10 Ethics","S10-Q3",3,4,"E09"
"C0042","10 Ethics","S10-Q4",1,4,"E12"
"C0042","10 Ethics","S10-Q5",0,4,"E11"
"C0043","01 History Taking","S01-Q1",4,4,"E09"
"C0043","01 History Taking","S01-Q2",3,4,"E03"
"C0043","01 History Taking","S01-Q3",4,4,"E04"
"C0043","01 History Taking","S01-Q4",3,4,"E08"
"C0043","01 History Taking","S01-Q5",4,4,"E04"
"C0043","02 Cardio Exam","S02-Q1",4,4,"E09"
"C0043","02 Cardio Exam","S02-Q2",1,4,"E02"
"C0043","02 Cardio Exam","S02-Q3",4,4,"E07"
"C0043","02 Cardio Exam","S02-Q4",1,4,"E04"
"C0043","02 Cardio Exam","S02-Q5",2,4,"E05"
"C0043","03 Resp Exam","S03-Q1",4,4,"E02"
"C0043","03 Resp Exam","S03-Q2",3,4,"E12"
"C0043","03 Resp Exam","S03-Q3",4,4,"E07"
"C0043","03 Resp Exam","S03-Q4",1,4,"E07"
"C0043","03 Resp Exam","S03-Q5",2,4,"E07"
"C0043","04 Abdo Exam","S04-Q1",2,4,"E05"
"C0043","04 Abdo Exam","S04-Q2",1,4,"E12"
"C0043","04 Abdo Exam","S04-Q3",3,4,"E01"
"C0043","04 Abdo Exam","S04-Q4",1,4,"E11"
"C0043","04 Abdo Exam","S04-Q5",2,4,"E01"
"C0043","05 Neuro Exam","S05-Q1",3,4,"E08"
"C0043","05 Neuro Exam","S05-Q2",4,4,"E07"
"C0043","05 Neuro Exam","S05-Q3",4,4,"E02"
"C0043","05 Neuro Exam","S05-Q4",4,4,"E11"
"C0043","05 Neuro Exam","S05-Q5",2,4,"E04"
"C0043","06 Communication","S06-Q1",3,4,"E09"
"C0043","06 Communication","S06-Q2",4,4,"E06"
"C0043","06 Communication","S06-Q3",3,4,"E10"
"C0043","06 Communication","S06-Q4",2,4,"E07"
"C0043","06 Communication","S06-Q5",3,4,"E06"
"C0043","07 Prescribing","S07-Q1",4,4,"E07"
"C0043","07 Prescribing","S07-Q2",3,4,"E01"
"C0043","07 Prescribing","S07-Q3",0,4,"E11"
"C0043","07 Prescribing","S07-Q4",3,4,"E12"
"C0043","07 Prescribing","S07-Q5",2,4,"E05"
"C0043","08 Data Interp","S08-Q1",3,4,"E09"
"C0043","08 Data Interp","S08-Q2",4,4,"E03"
"C0043","08 Data Interp","S08-Q3",3,4,"E12"
"C0043","08 Data Interp","S08-Q4",2,4,"E02"
"C0043","08 Data Interp","S08-Q5",1,4,"E04"
"C0043","09 Practical Skills","S09-Q1",4,4,"E06"
"C0043","09 Practical Skills","S09-Q2",3,4,"E11"
"C0043","09 Practical Skills","S09-Q3",3,4,"E03"
"C0043","09 Practical Skills","S09-Q4",4,4,"E04"
"C0043","09 Practical Skills","S09-Q5",2,4,"E10"
"C0043","10 Ethics","S10-Q1",1,4,"E11"
"C0043","10 Ethics","S10-Q2",1,4,"E06"
"C0043","10 Ethics","S10-Q3",3,4,"E04"
"C0043","10 Ethics","S10-Q4",2,4,"E07"
"C0043","10 Ethics","S10-Q5",3,4,"E02"
"C0044","01 History Taking","S01-Q1",0,4,"E09"
"C0044","01 History Taking","S01-Q2",0,4,"E07"
"C0044","01 History Taking","S01-Q3",3,4,"E07"
"C0044","01 History Taking","S01-Q4",3,4,"E04"
"C0044","01 History Taking","S01-Q5",1,4,"E08"
"C0044","02 Cardio Exam","S02-Q1",1,4,"E06"
"C0044","02 Cardio Exam","S02-Q2",4,4,"E11"
"C0044","02 Cardio Exam","S02-Q3",3,4,"E11"
"C0044","02 Cardio Exam","S02-Q4",2,4,"E01"
"C0044","02 Cardio Exam","S02-Q5",3,4,"E02"
"C0044","03 Resp Exam","S03-Q1",1,4,"E01"
"C0044","03 Resp Exam","S03-Q2",1,4,"E03"
"C0044","03 Resp Exam","S03-Q3",3,4,"E12"
"C0044","03 Resp Exam","S03-Q4",2,4,"E08"
"C0044","03 Resp Exam","S03-Q5",2,4,"E10"
"C0044","04 Abdo Exam","S04-Q1",2,4,"E06"
"C0044","04 Abdo Exam","S04-Q2",1,4,"E02"
"C0044","04 Abdo Exam","S04-Q3",2,4,"E06"
"C0044","04 Abdo Exam","S04-Q4",2,4,"E12"
"C0044","04 Abdo Exam","S04-Q5",2,4,"E09"
"C0044","05 Neuro Exam","S05-Q1",3,4,"E03"
"C0044","05 Neuro Exam","S05-Q2",1,4,"E06"
"C0044","05 Neuro Exam","S05-Q3",1,4,"E08"
"C0044","05 Neuro Exam","S05-Q4",1,4,"E09"
"C0044","05 Neuro Exam","S05-Q5",3,4,"E04"
"C0044","06 Communication","S06-Q1",2,4,"E04"
"C0044","06 Communication","S06-Q2",1,4,"E02"
"C0044","06 Communication","S06-Q3",2,4,"E04"
"C0044","06 Communication","S06-Q4",1,4,"E01"
"C0044","06 Communication","S06-Q5",1,4,"E07"
"C0044","07 Prescribing","S07-Q1",3,4,"E08"
"C0044","07 Prescribing","S07-Q2",2,4,"E07"
"C0044","07 Prescribing","S07-Q3",1,4,"E08"
"C0044","07 Prescribing","S07-Q4",1,4,"E06"
"C0044","07 Prescribing","S07-Q5",1,4,"E05"
"C0044","08 Data Interp","S08-Q1",2,4,"E11"
"C0044","08 Data Interp","S08-Q2",0,4,"E12"
"C0044","08 Data Interp","S08-Q3",2,4,"E08"
"C0044","08 Data Interp","S08-Q4",4,4,"E06"
"C0044","08 Data Interp","S08-Q5",1,4,"E09"
"C0044","09 Practical Skills","S09-Q1",2,4,"E04"
"C0044","09 Practical Skills","S09-Q2",1,4,"E10"
"C0044","09 Practical Skills","S09-Q3",3,4,"E02"
"C0044","09 Practical Skills","S09-Q4",3,4,"E11"
"C0044","09 Practical Skills","S09-Q5",1,4,"E04"
"C0044","10 Ethics","S10-Q1",1,4,"E01"
"C0044","10 Ethics","S10-Q2",3,4,"E10"
"C0044","10 Ethics","S10-Q3",2,4,"E01"
"C0044","10 Ethics","S10-Q4",3,4,"E10"
"C0044","10 Ethics","S10-Q5",0,4,"E03"
"C0045","01 History Taking","S01-Q1",3,4,"E12"
"C0045","01 History Taking","S01-Q2",1,4,"E11"
"C0045","01 History Taking","S01-Q3",1,4,"E09"
"C0045","01 History Taking","S01-Q4",0,4,"E05"
"C0045","01 History Taking","S01-Q5",0,4,"E11"
"C0045","02 Cardio Exam","S02-Q1",0,4,"E07"
"C0045","02 Cardio Exam","S02-Q2",3,4,"E12"
"C0045","02 Cardio Exam","S02-Q3",3,4,"E09"
"C0045","02 Cardio Exam","S02-Q4",2,4,"E08"
"C0045","02 Cardio Exam","S02-Q5",1,4,"E10"
"C0045","03 Resp Exam","S03-Q1",1,4,"E11"
"C0045","03 Resp Exam","S03-Q2",1,4,"E05"
"C0045","03 Resp Exam","S03-Q3",1,4,"E04"
"C0045","03 Resp Exam","S03-Q4",2,4,"E10"
"C0045","03 Resp Exam","S03-Q5",1,4,"E06"
"C0045","04 Abdo Exam","S04-Q1",2,4,"E01"
"C0045","04 Abdo Exam","S04-Q2",2,4,"E02"
"C0045","04 Abdo Exam","S04-Q3",1,4,"E01"
"C0045","04 Abdo Exam","S04-Q4",0,4,"E03"
"C0045","04 Abdo Exam","S04-Q5",1,4,"E08"
"C0045","05 Neuro Exam","S05-Q1",0,4,"E03"
"C0045","05 Neuro Exam","S05-Q2",1,4,"E08"
"C0045","05 Neuro Exam","S05-Q3",1,4,"E12"
"C0045","05 Neuro Exam","S05-Q4",1,4,"E09"
"C0045","05 Neuro Exam","S05-Q5",0,4,"E01"
"C0045","06 Communication","S06-Q1",0,4,"E06"
"C0045","06 Communication","S06-Q2",1,4,"E06"
"C0045","06 Communication","S06-Q3",3,4,"E07"
"C0045","06 Communication","S06-Q4",1,4,"E06"
"C0045","06 Communication","S06-Q5",0,4,"E01"
"C0045","07 Prescribing","S07-Q1",2,4,"E02"
"C0045","07 Prescribing","S07-Q2",1,4,"E12"
"C0045","07 Prescribing","S07-Q3",0,4,"E11"
"C0045","07 Prescribing","S07-Q4",0,4,"E04"
"C0045","07 Prescribing","S07-Q5",1,4,"E02"
"C0045","08 Data Interp","S08-Q1",1,4,"E02"
"C0045","08 Data Interp","S08-Q2",0,4,"E10"
"C0045","08 Data Interp","S08-Q3",0,4,"E05"
"C0045","08 Data Interp","S08-Q4",2,4,"E04"
"C0045","08 Data Interp","S08-Q5",0,4,"E04"
"C0045","09 Practical Skills","S09-Q1",0,4,"E08"
"C0045","09 Practical Skills","S09-Q2",1,4,"E08"
"C0045","09 Practical Skills","S09-Q3",0,4,"E08"
"C0045","09 Practical Skills","S09-Q4",1,4,"E09"
"C0045","09 Practical Skills","S09-Q5",3,4,"E01"
"C0045","10 Ethics","S10-Q1",0,4,"E03"
"C0045","10 Ethics","S10-Q2",3,4,"E02"
"C0045","10 Ethics","S10-Q3",3,4,"E08"
"C0045","10 Ethics","S10-Q4",1,4,"E12"
"C0045","10 Ethics","S10-Q5",1,4,"E11"
"C0046","01 History Taking","S01-Q1",3,4,"E02"
